Date,HomeTeam,AwayTeam,FTR,HomeTeamShotTargetLast20,HomeTeamRatingLast20,AwayTeamShotTargetLast20,AwayTeamRatingLast20,HomeTeamWin%H2HLast10,AwayTeamWin%H2HLast10
2022-04-09,Everton,Man United,H,67,6.2,95,19.4,0,50
2022-04-09,Arsenal,Brighton,A,104,21.9,69,8.7,50,33.33333333
2022-04-09,Southampton,Chelsea,A,112,13.6,103,20.8,10,70
2022-04-09,Watford,Leeds,A,71,7.3,86,10.9,0,100
2022-04-09,Aston Villa,Tottenham,A,83,13.4,116,21.5,20,80
2022-04-10,Brentford,West Ham,H,73,11.8,76,17,100,0
2022-04-10,Leicester,Crystal Palace,H,92,14.8,81,15.2,50,20
2022-04-10,Norwich,Burnley,H,61,6.3,54,10.7,0,50
2022-04-10,Man City,Liverpool,D,146,27.2,139,29.4,20,40
2022-04-16,Tottenham,Brighton,A,121,22.7,67,10.4,62.5,25
2022-04-16,Man United,Norwich,H,98,17.8,62,8.5,80,20
2022-04-16,Southampton,Arsenal,H,110,12.4,103,19.8,10,50
2022-04-16,Watford,Brentford,A,71,6.8,76,14.1,0,100
2022-04-17,Newcastle,Leicester,H,83,17.5,89,16.5,20,80
2022-04-17,West Ham,Burnley,D,74,16.1,52,9.7,60,20
2022-04-19,Liverpool,Man United,H,138,28,104,19,30,20
2022-04-20,Chelsea,Arsenal,A,111,21.5,103,17.9,40,30
2022-04-20,Everton,Leicester,D,65,8.9,83,15.2,50,40
2022-04-20,Newcastle,Crystal Palace,H,81,19.5,78,14.1,40,20
2022-04-20,Man City,Brighton,H,146,25.6,70,12.9,85.71428571,14.28571429
2022-04-21,Burnley,Southampton,H,51,9.7,108,14.1,40,30
2022-04-23,Arsenal,Man United,H,104,19.1,103,17.4,30,30
2022-04-23,Leicester,Aston Villa,D,83,14.9,88,11.6,40,50
2022-04-23,Man City,Watford,H,144,25.9,68,6.1,90,0
2022-04-23,Norwich,Newcastle,A,62,7.7,80,20.6,20,40
2022-04-23,Brentford,Tottenham,D,77,15.7,117,20.6,0,100
2022-04-24,Brighton,Southampton,D,67,11.4,108,13.2,14.28571429,28.57142857
2022-04-24,Burnley,Wolves,H,48,12,70,17,28.57142857,42.85714286
2022-04-24,Chelsea,West Ham,H,109,20.1,79,15.2,40,30
2022-04-24,Liverpool,Everton,H,134,28.4,66,9.1,60,10
2022-04-25,Crystal Palace,Leeds,D,72,12.7,84,12.9,33.33333333,66.66666667
2022-04-28,Man United,Chelsea,D,98,15.3,107,20.8,40,20
2022-04-30,Newcastle,Liverpool,A,86,22.4,132,28.9,20,40
2022-04-30,Aston Villa,Norwich,H,86,11.8,60,6.9,70,20
2022-04-30,Southampton,Crystal Palace,A,106,12.6,76,12.9,50,30
2022-04-30,Watford,Burnley,A,65,5.6,52,14,28.57142857,57.14285714
2022-04-30,Wolves,Brighton,A,72,15.1,69,11.6,40,20
2022-04-30,Leeds,Man City,A,82,13,143,26.5,44.44444444,33.33333333
2022-05-01,Everton,Chelsea,H,66,8.5,107,20.5,20,40
2022-05-01,Tottenham,Leicester,H,111,19.6,82,14.6,50,40
2022-05-01,West Ham,Arsenal,A,75,14.3,105,20.5,0,70
2022-05-02,Man United,Brentford,H,98,14.8,77,15.8,100,0
2022-05-07,Brentford,Southampton,H,78,14.4,105,11.7,0,100
2022-05-07,Burnley,Aston Villa,A,57,16.1,89,13,25,25
2022-05-07,Chelsea,Wolves,D,108,18.2,71,14,50,30
2022-05-07,Crystal Palace,Watford,H,80,14.6,60,5.2,44.44444444,22.22222222
2022-05-07,Brighton,Man United,H,74,13.2,98,16,28.57142857,71.42857143
2022-05-07,Liverpool,Tottenham,D,135,29.3,111,20.8,60,10
2022-05-08,Arsenal,Leeds,H,104,21.4,81,11.7,60,20
2022-05-08,Leicester,Everton,A,76,13.3,65,10.7,30,50
2022-05-08,Norwich,West Ham,A,57,6.4,73,12.3,12.5,50
2022-05-08,Man City,Newcastle,H,142,26.8,84,20.2,80,0
2022-05-10,Aston Villa,Liverpool,A,93,15.4,133,27.8,20,70
2022-05-11,Leeds,Chelsea,A,77,10.8,107,17.9,20,50
2022-05-11,Leicester,Norwich,H,79,11.9,58,5.7,75,0
2022-05-11,Watford,Everton,D,57,4.7,67,13.1,30,40
2022-05-11,Wolves,Man City,A,74,13.2,138,27.4,30,60
2022-05-12,Tottenham,Arsenal,H,109,20,110,22.8,30,40
2022-05-15,Tottenham,Burnley,H,109,21.2,62,14.9,70,10
2022-05-15,Aston Villa,Crystal Palace,D,93,13.6,85,16.7,40,50
2022-05-15,Leeds,Brighton,D,72,9.8,78,15.4,0,66.66666667
2022-05-15,Watford,Leicester,A,55,5.3,82,13.9,22.22222222,77.77777778
2022-05-15,West Ham,Man City,D,75,14.5,133,27.7,0,90
2022-05-15,Wolves,Norwich,D,76,12.2,58,5.3,25,25
2022-05-15,Everton,Brentford,A,67,13,78,16.4,0,100
2022-05-16,Newcastle,Arsenal,H,84,18.8,109,20.4,10,90
2022-05-17,Southampton,Liverpool,A,103,10.1,134,28.2,10,70
2022-05-19,Everton,Crystal Palace,H,66,12.1,83,16.1,50,10
2022-05-19,Aston Villa,Burnley,D,97,13.7,60,13.7,33.33333333,22.22222222
2022-05-19,Chelsea,Leicester,D,105,18.9,84,15.6,50,10
2022-05-22,Arsenal,Everton,H,103,18.5,69,14.2,50,40
2022-05-22,Brentford,Leeds,A,79,18.1,74,10,0,0
2022-05-22,Brighton,West Ham,H,79,14.8,76,13.8,37.5,0
2022-05-22,Burnley,Newcastle,A,63,13.6,86,19.9,22.22222222,44.44444444
2022-05-22,Chelsea,Watford,H,102,18.5,55,4.8,70,10
2022-05-22,Crystal Palace,Man United,H,82,14.9,99,14.7,20,60
2022-05-22,Leicester,Southampton,H,77,15.3,101,9.3,40,20
2022-05-22,Liverpool,Wolves,H,131,28.9,75,11.3,80,10
2022-05-22,Man City,Aston Villa,H,126,26.3,100,13.2,90,0
2022-05-22,Norwich,Tottenham,A,57,5.6,106,22.4,20,50
