Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,Home_Win_Prob,Draw_Prob,Away_Win_Prob
2016-10-16,Middlesbrough,Watford,0,1,A,3,2,0,0,16,17,31,100,1,20,25,36,84,2,3,4,3,16,0,3,3,4,9,0,0.432158746512232,0.29633053919690594,0.2715107142908621
2016-10-16,Southampton,Burnley,3,1,H,14,1,0,0,35,33,23,94,2,19,9,19,57,2,3,2,1,7,0,3,1,2,5,0,0.6157987587096876,0.22126971968455358,0.16293152160575877
2016-10-17,Liverpool,Man United,0,0,D,3,1,0,0,41,49,24,135,2,38,30,21,92,1,7,10,16,57,2,22,16,10,42,1,0.5837030925914382,0.22558140860108647,0.19071549880747538
2016-10-22,Arsenal,Middlesbrough,0,0,D,5,4,0,0,39,43,22,107,2,15,17,32,100,1,16,21,11,88,1,10,11,21,35,3,0.5889573992129097,0.2587011116696088,0.15234148911748158
2016-10-22,Bournemouth,Tottenham,0,0,D,1,4,0,0,25,27,35,67,1,37,35,19,130,0,0,1,8,3,0,6,8,1,17,0,0.15217402047058556,0.2213859019954591,0.6264400775339554
2016-10-22,Burnley,Everton,2,1,H,3,8,0,0,18,9,21,53,2,27,25,26,100,3,3,2,6,17,2,9,6,2,41,0,0.24983258568051955,0.28747753671208476,0.4626898776073958
2016-10-22,Hull,Stoke,0,2,A,2,6,0,0,16,16,36,70,4,21,21,39,65,0,6,5,9,30,1,15,9,5,24,1,0.41459431793459733,0.3613061508583165,0.22409953120708612
2016-10-22,Leicester,Crystal Palace,3,1,H,4,7,0,0,36,28,21,82,2,21,23,28,77,0,6,2,3,12,0,6,3,2,16,0,0.5034884631413289,0.26862740497082666,0.2278841318878445
2016-10-22,Liverpool,West Brom,2,1,H,7,1,0,0,39,43,24,129,2,21,19,24,61,0,13,12,12,73,1,13,12,12,41,0,0.6645913829217189,0.224977884535304,0.11043073254297696
2016-10-22,Swansea,Watford,0,0,D,5,2,0,0,24,26,33,75,0,20,24,35,83,2,3,1,1,5,0,3,1,1,8,1,0.4786844510140442,0.21631951672155986,0.3049960322643959
2016-10-22,West Ham,Sunderland,1,0,H,3,2,0,0,29,34,37,88,2,18,22,27,73,1,13,8,12,58,0,13,12,8,67,1,0.47364172549328454,0.26357283100954815,0.26278544349716737
2016-10-23,Chelsea,Man United,4,0,H,6,5,0,0,33,36,26,108,2,39,29,19,87,1,14,13,12,60,3,11,12,13,53,2,0.49065347540931464,0.25360612772307883,0.2557403968676065
2016-10-23,Man City,Southampton,1,1,D,3,2,0,0,38,42,21,110,1,35,35,24,103,2,20,21,13,75,1,8,13,21,53,0,0.5562144737104759,0.20543180478950826,0.23835372150001582
2016-10-29,Crystal Palace,Liverpool,2,4,A,6,10,0,0,21,22,28,82,0,39,42,25,129,2,13,16,14,34,0,10,14,16,41,1,0.20489167356520327,0.22533664376716178,0.5697716826676349
2016-10-29,Man United,Burnley,0,0,D,11,1,1,0,36,26,21,87,1,21,11,21,50,2,7,6,2,29,0,4,2,6,13,0,0.6136590502529556,0.2101417357847466,0.1761992139622977
2016-10-29,Middlesbrough,Bournemouth,2,0,H,3,3,0,0,13,15,32,101,1,25,27,35,65,1,0,0,0,0,0,0,0,0,0,0,0.48177862053209847,0.2827221201556134,0.2354992593122881
2016-10-29,Sunderland,Arsenal,1,4,A,1,7,0,0,18,22,27,71,1,40,41,19,107,2,3,5,17,36,0,24,17,5,74,1,0.18871354977143734,0.22126197423363717,0.5900244759949256
2016-10-29,Tottenham,Leicester,1,1,D,5,1,0,0,35,33,18,120,0,36,30,22,83,2,17,21,18,52,0,11,18,21,63,2,0.5707280376637597,0.21308550299628803,0.2161864593399524
2016-10-29,Watford,Hull,1,0,H,0,2,0,0,20,24,35,84,2,16,16,37,72,4,0,0,0,0,0,0,0,0,0,0,0.5720133365655781,0.22348265576151624,0.20450400767290577
2016-10-29,West Brom,Man City,0,4,A,1,8,0,0,18,17,24,57,0,39,43,19,111,1,1,6,24,37,1,28,24,6,86,1,0.12875600528680356,0.19803996547739902,0.6732040292357974
2016-10-30,Everton,West Ham,2,0,H,6,3,0,0,24,23,27,101,3,29,34,37,88,2,21,18,12,60,2,6,12,18,32,3,0.5146105419641959,0.2845038354098549,0.20088562262594928
2016-10-30,Southampton,Chelsea,0,2,A,1,7,0,0,36,35,23,103,2,33,38,25,110,2,9,13,19,32,1,18,19,13,56,0,0.3926604355949907,0.2517718032574457,0.3555677611475637
2016-10-31,Stoke,Swansea,3,1,H,4,6,0,0,21,21,38,68,0,25,25,31,76,0,15,14,14,39,1,12,14,14,40,0,0.36036845457844846,0.26592459578619876,0.37370694963535284
2016-11-05,Bournemouth,Sunderland,1,2,A,7,4,0,1,22,25,37,64,1,17,21,29,66,1,4,3,1,10,0,1,1,3,7,1,0.4490848895609687,0.2381489979464397,0.31276611249259156
2016-11-05,Burnley,Crystal Palace,3,2,H,7,5,0,0,22,11,19,50,2,20,22,30,83,0,1,2,3,7,0,4,3,2,7,0,0.3294781348082794,0.32811439315906404,0.34240747203265653
2016-11-05,Chelsea,Everton,5,0,H,9,0,0,0,33,38,24,115,2,27,23,24,99,2,19,19,15,69,0,10,15,19,58,1,0.5190779976200393,0.27129839543089207,0.20962360694906867
2016-11-05,Man City,Middlesbrough,1,1,D,7,3,0,0,39,43,19,110,1,16,17,28,98,1,14,11,16,64,1,14,16,11,61,0,0.5704696360412426,0.2552430020271499,0.1742873619316075
2016-11-05,West Ham,Stoke,1,1,D,2,4,0,0,26,33,39,88,2,21,23,39,70,0,11,11,11,57,0,14,11,11,45,0,0.5555358183067732,0.2548741296194481,0.18959005207377863
2016-11-06,Arsenal,Tottenham,1,1,D,2,3,0,0,43,44,18,110,2,36,34,18,123,0,15,19,14,61,1,12,14,19,54,2,0.40524944949987995,0.27915596563695233,0.31559458486316777
2016-11-06,Hull,Southampton,2,1,H,2,7,0,0,15,15,37,69,4,36,35,23,103,2,0,1,8,11,0,12,8,1,21,0,0.18767991285751662,0.29226786715018704,0.5200522199922963
2016-11-06,Leicester,West Brom,1,2,A,2,5,0,0,36,29,21,79,2,17,15,26,55,0,7,8,7,19,0,4,7,8,17,0,0.597606331257835,0.24021167917407762,0.16218198956808733
2016-11-06,Liverpool,Watford,6,1,H,17,8,0,0,39,44,26,134,1,23,25,34,81,2,9,7,3,32,0,3,3,7,16,0,0.7259976798211986,0.16591122186057286,0.10809109831822862
2016-11-06,Swansea,Man United,1,3,A,1,3,0,0,22,24,33,80,0,34,25,21,95,2,10,10,17,53,0,19,17,10,80,0,0.28197240879658625,0.24574654431427617,0.47228104688913747
2016-11-19,Crystal Palace,Man City,1,2,A,2,4,0,0,20,23,31,84,0,39,44,20,114,1,3,4,17,18,0,21,17,4,47,0,0.16417945339799128,0.21248738380976503,0.6233331627922437
2016-11-19,Everton,Swansea,1,1,D,6,3,0,0,27,23,27,97,2,19,24,36,78,0,19,13,6,68,1,7,6,13,41,2,0.498409364655776,0.3144797301747583,0.1871109051694658
2016-11-19,Man United,Arsenal,1,1,D,5,1,0,0,37,28,21,97,1,43,43,17,108,1,21,20,12,52,0,6,12,20,64,2,0.332165146686831,0.23831218890472053,0.4295226644084485
2016-11-19,Southampton,Liverpool,0,0,D,0,2,0,0,35,35,24,105,1,42,48,24,142,1,13,11,13,53,1,16,13,11,60,0,0.24908428750051098,0.242175862299253,0.5087398502002359
2016-11-19,Stoke,Bournemouth,0,1,A,6,2,0,0,21,23,39,69,0,19,23,38,66,1,6,5,2,11,0,0,2,5,8,0,0.5146888309730062,0.21615568851267883,0.2691554805143149
2016-11-19,Sunderland,Hull,3,0,H,4,7,1,0,19,22,29,67,2,17,17,38,66,3,13,12,9,29,4,10,9,12,45,2,0.5667350735079819,0.2430855941389831,0.19017933235303497
2016-11-19,Tottenham,West Ham,3,2,H,6,3,0,1,36,33,17,115,0,24,31,38,85,2,14,13,13,87,2,14,13,13,61,1,0.6490848429924461,0.19559402084948463,0.1553211361580694
2016-11-19,Watford,Leicester,2,1,H,3,2,0,0,23,26,39,85,2,33,29,23,74,2,0,1,3,8,0,6,3,1,13,0,0.397271322863393,0.23323476175192123,0.3694939153846857
2016-11-20,Middlesbrough,Chelsea,0,1,A,1,3,0,0,16,17,28,90,0,35,42,23,117,2,6,5,18,34,0,24,18,5,89,0,0.15926360249895244,0.2408004909513495,0.5999359065496981
2016-11-21,West Brom,Burnley,4,0,H,6,2,0,0,17,16,27,58,0,22,13,21,53,2,4,6,2,11,0,1,2,6,7,0,0.44994844726114847,0.23806884550111598,0.3119827072377355
2016-11-26,Burnley,Man City,1,2,A,5,5,0,0,22,13,23,52,2,42,46,20,116,1,5,7,11,18,0,5,11,7,33,0,0.15782430722758567,0.2226436589743985,0.6195320337980159
2016-11-26,Chelsea,Tottenham,2,1,H,5,6,0,0,37,41,21,115,2,36,34,19,113,0,15,20,13,60,1,9,13,20,64,1,0.4265483798353965,0.28554523778592916,0.28790638237867433
2016-11-26,Hull,West Brom,1,1,D,4,2,0,0,17,15,38,65,3,20,20,26,64,0,9,8,4,34,0,6,4,8,36,0,0.32779719997322043,0.3437472253051543,0.3284555747216253
2016-11-26,Leicester,Middlesbrough,2,2,D,3,2,0,0,30,29,25,75,2,16,17,28,83,0,5,7,9,29,0,11,9,7,34,0,0.43504736534716376,0.3054100827324525,0.2595425519203836
2016-11-26,Liverpool,Sunderland,2,0,H,7,1,0,0,42,47,23,137,1,21,24,28,67,3,19,14,7,64,0,7,7,14,32,1,0.772075363476715,0.14019777653214202,0.08772685999114294
2016-11-26,Swansea,Crystal Palace,5,4,H,9,4,0,0,20,23,34,77,0,20,24,32,82,0,7,5,4,24,1,7,4,5,21,0,0.38465402329330656,0.27624771882732835,0.33909825787936504
2016-11-27,Arsenal,Bournemouth,3,1,H,3,3,0,0,41,42,18,106,1,19,21,36,64,1,6,4,0,11,0,0,0,4,7,0,0.7836071798174926,0.13780920080006462,0.07858361938244268
2016-11-27,Man United,West Ham,1,1,D,8,2,0,0,35,28,22,99,1,23,31,39,82,3,21,20,10,69,2,6,10,20,31,0,0.6400325262817409,0.19320014981227787,0.1667673239059812
2016-11-27,Southampton,Everton,1,0,H,7,1,0,0,33,33,23,101,0,28,24,27,102,2,9,10,13,45,0,18,13,10,42,0,0.44461679452459607,0.24727116168792915,0.3081120437874747
2016-11-27,Watford,Stoke,0,1,A,2,1,1,0,26,27,38,84,2,21,22,38,73,0,3,3,2,7,0,3,2,3,7,0,0.5185266496719506,0.2632777195573867,0.2181956307706627
2016-12-03,Crystal Palace,Southampton,3,0,H,4,3,0,0,19,26,35,81,0,33,31,21,103,0,5,7,15,31,1,17,15,7,34,1,0.2211893647054552,0.2581796829026066,0.5206309523919381
2016-12-03,Man City,Chelsea,1,3,A,5,4,2,0,42,44,21,114,1,37,39,22,112,2,15,14,8,66,2,12,8,14,35,1,0.49544424718462626,0.20578128519445793,0.29877446762091575
2016-12-03,Stoke,Burnley,2,0,H,4,4,0,0,21,21,37,68,0,21,14,25,53,2,5,4,3,15,0,5,3,4,16,0,0.4694536322412368,0.22266871125837207,0.3078776565003911
2016-12-03,Sunderland,Leicester,2,1,H,6,5,0,0,20,24,30,61,3,28,30,27,75,2,6,4,10,35,1,15,10,4,40,0,0.3959562480408939,0.2620972837233868,0.3419464682357194
2016-12-03,Tottenham,Swansea,5,0,H,15,0,0,0,33,32,21,111,0,20,27,38,85,0,26,20,10,86,0,2,10,20,40,0,0.6307802074508151,0.2313513255313975,0.13786846701778752
2016-12-03,West Brom,Watford,3,1,H,3,5,0,1,20,21,27,66,0,26,27,35,84,3,1,0,1,4,0,4,1,0,9,0,0.4702089639724807,0.205169682428253,0.32462135359926625
2016-12-03,West Ham,Arsenal,1,5,A,3,10,0,0,23,30,38,78,2,41,41,19,97,1,4,10,26,40,0,25,26,10,101,0,0.2246002402569527,0.22692220460066348,0.5484775551423838
2016-12-04,Bournemouth,Liverpool,4,3,H,8,3,0,0,19,22,36,67,1,42,45,22,138,1,0,1,3,7,0,6,3,1,8,0,0.11972221865201604,0.19093175374222915,0.6893460276057548
2016-12-04,Everton,Man United,1,1,D,6,2,0,0,27,23,27,96,2,33,28,23,105,1,13,12,13,62,0,16,13,12,55,0,0.293477450443448,0.3271023229846475,0.37942022657190455
2016-12-05,Middlesbrough,Hull,1,0,H,4,2,0,0,17,18,26,81,0,18,15,36,68,2,3,4,3,16,1,3,3,4,13,0,0.5383803701383442,0.24999958211122103,0.2116200477504348
2016-12-10,Arsenal,Stoke,3,1,H,6,5,0,0,43,43,17,101,1,23,21,35,67,0,18,15,7,67,1,9,7,15,35,0,0.7575252123536979,0.1588752809490069,0.08359950669729535
2016-12-10,Burnley,Bournemouth,3,2,H,7,4,0,0,21,14,26,53,2,22,26,35,73,1,0,0,0,0,0,0,0,0,0,0,0.42891629549422844,0.26790054688882986,0.3031831576169418
2016-12-10,Hull,Crystal Palace,3,3,D,6,6,0,0,18,15,35,66,2,19,28,35,79,0,6,4,2,15,1,6,2,4,10,1,0.3341871663191689,0.31606606284052624,0.3497467708403049
2016-12-10,Leicester,Man City,4,2,H,6,4,0,0,25,30,29,76,2,39,43,23,115,3,11,9,7,33,0,11,7,9,37,0,0.2915304709391378,0.2142169120661081,0.49425261699475403
2016-12-10,Swansea,Sunderland,3,0,H,5,2,0,0,19,25,41,82,0,23,26,29,66,3,12,13,11,60,3,12,11,13,31,0,0.44507067782009463,0.2107310188517322,0.3441983033281732
2016-12-10,Watford,Everton,3,2,H,6,4,0,0,25,27,37,84,4,27,24,28,97,1,2,4,8,21,0,8,8,4,19,0,0.3447583585866885,0.32704027410955766,0.3282013673037538
2016-12-11,Chelsea,West Brom,1,0,H,2,1,0,0,40,42,22,114,2,23,23,26,67,0,15,14,14,78,2,12,14,14,47,1,0.6558984841605784,0.21787707235789808,0.12622444348152356
2016-12-11,Liverpool,West Ham,2,2,D,3,3,0,0,39,46,25,135,1,22,28,40,74,2,16,16,15,71,1,13,15,16,48,2,0.7736378870873171,0.14652928434709653,0.07983282856558648
2016-12-11,Man United,Tottenham,1,0,H,5,4,0,0,34,29,21,106,1,35,36,20,121,0,15,16,12,57,0,12,12,16,70,0,0.28080544986057143,0.30272447427963484,0.4164700758597936
2016-12-11,Southampton,Middlesbrough,1,0,H,3,2,0,0,33,31,23,104,0,17,16,25,76,0,11,12,12,47,1,11,12,12,57,1,0.5045540531875885,0.27737774053887154,0.21806820627353998
2016-12-13,Bournemouth,Leicester,1,0,H,3,4,0,0,19,26,37,74,1,25,32,31,75,2,2,1,1,2,1,2,1,1,4,0,0.44635653984318496,0.21245532126756633,0.34118813888924876
2016-12-13,Everton,Arsenal,2,1,H,4,3,1,0,26,25,30,99,1,45,45,17,101,1,7,8,12,41,1,19,12,8,55,0,0.2345580535420444,0.23395892940471003,0.5314830170532456
2016-12-14,Crystal Palace,Man United,1,2,A,3,6,0,0,19,31,38,79,0,34,29,21,107,1,2,3,14,20,2,20,14,3,55,0,0.22985955657349577,0.23210172021463593,0.5380387232118684
2016-12-14,Man City,Watford,2,0,H,7,2,0,0,36,42,27,111,3,25,29,39,86,4,8,5,2,23,0,2,2,5,8,0,0.7363853433338643,0.15252299850393808,0.1110916581621976
2016-12-14,Middlesbrough,Liverpool,0,3,A,3,4,0,0,16,16,26,64,0,37,44,27,125,1,10,9,11,30,3,16,11,9,83,0,0.1568799948077117,0.22948920368160808,0.6136308015106802
2016-12-14,Stoke,Southampton,0,0,D,3,4,1,0,23,21,34,69,0,33,29,22,101,0,10,11,11,27,1,10,11,11,34,1,0.22687484596390575,0.25296898876891244,0.5201561652671818
2016-12-14,Sunderland,Chelsea,0,1,A,3,6,0,0,20,23,32,65,3,43,43,19,112,1,7,13,21,49,0,22,21,13,79,1,0.16769942290525283,0.25010962636180883,0.5821909507329384
2016-12-14,Tottenham,Hull,3,0,H,9,5,0,0,32,33,21,117,0,16,16,38,65,2,17,13,5,70,0,5,5,13,31,1,0.7345356389893002,0.17634444167925103,0.08911991933144872
2016-12-14,West Brom,Swansea,3,1,H,4,4,0,0,23,23,26,64,0,19,27,41,81,0,10,9,17,48,0,19,17,9,50,0,0.45181049674250257,0.2647328426886769,0.28345666056882063
2016-12-14,West Ham,Burnley,1,0,H,7,2,0,0,22,28,40,73,2,24,17,27,59,1,9,10,6,29,0,3,6,10,19,2,0.5114525172711797,0.24565833568814507,0.2428891470406753
2016-12-17,Crystal Palace,Chelsea,0,1,A,2,6,0,0,18,31,39,80,0,43,40,18,114,1,6,6,15,31,1,18,15,6,57,1,0.1859343630935248,0.19850781540877172,0.6155578214977036
2016-12-17,Middlesbrough,Swansea,3,0,H,4,2,0,0,16,16,27,63,0,19,28,41,84,0,0,0,0,0,0,0,0,0,0,0,0.42180592788631976,0.2692314157456824,0.3089626563679978
2016-12-17,Stoke,Leicester,2,2,D,7,8,0,1,24,21,30,70,1,24,30,30,77,1,4,3,6,13,0,7,6,3,14,0,0.3959208662972415,0.2479220096445788,0.3561571240581796
2016-12-17,Sunderland,Watford,1,0,H,4,4,0,0,19,23,33,65,3,25,28,38,84,3,1,2,3,6,0,4,3,2,12,0,0.48174812401850947,0.2415098441592449,0.27674203182224566
2016-12-17,West Brom,Man United,0,2,A,1,5,0,0,26,26,25,67,0,34,29,22,103,1,11,12,19,42,2,17,19,12,67,1,0.2872936707704566,0.24235612414194663,0.4703502050875969
2016-12-17,West Ham,Hull,1,0,H,6,5,0,0,22,26,39,73,2,13,15,41,66,2,14,15,8,58,0,8,8,15,41,3,0.5680262969370162,0.24730994981455548,0.18466375324842824
2016-12-18,Bournemouth,Southampton,1,3,A,5,8,0,0,22,26,35,72,1,33,28,21,101,0,3,2,2,6,0,3,2,2,3,1,0.2679377470842311,0.2602654823476816,0.4717967705680872
2016-12-18,Man City,Arsenal,2,1,H,5,1,0,0,38,43,26,113,3,42,44,19,97,1,13,16,14,62,2,13,14,16,48,1,0.4776340778870148,0.23116674915819585,0.2911991729547894
2016-12-18,Tottenham,Burnley,2,1,H,9,2,0,0,32,32,21,120,0,24,17,27,57,1,7,9,5,31,0,4,5,9,28,0,0.6801361485707009,0.19669831539448307,0.12316553603481604
2016-12-19,Everton,Liverpool,0,1,A,1,4,0,0,29,27,27,103,1,39,45,25,125,1,6,7,20,45,2,18,20,7,77,0,0.23198812003441022,0.25517970125271294,0.5128321787128768
2016-12-26,Arsenal,West Brom,1,0,H,11,1,0,0,41,45,21,91,1,25,25,26,65,0,25,20,7,65,1,4,7,20,32,0,0.7153568565088249,0.16427030001770151,0.12037284347347373
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,24,18,28,57,0,19,19,25,62,0,0,0,0,0,0,0,0,0,0,0,0.4055861715261144,0.24831718971059968,0.3460966387632859
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,45,39,16,115,1,22,26,34,73,1,3,4,2,10,0,3,2,4,9,0,0.728857771350502,0.16215054292261744,0.1089916857268806
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,13,14,39,70,2,38,41,27,112,3,6,9,18,39,0,15,18,9,62,1,0.16692862936677805,0.2309578730284056,0.6021134976048164
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,22,28,32,76,2,26,25,27,99,1,12,17,16,43,0,12,16,17,47,1,0.343248703632632,0.30032408044249054,0.35642721592487747
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,36,30,21,102,1,21,23,32,64,3,22,15,6,64,0,7,6,15,40,1,0.6841157924928015,0.1821025754484156,0.1337816320587829
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,19,28,40,85,0,22,24,39,75,2,9,9,8,32,1,12,8,9,44,1,0.518516271025592,0.2205669047804883,0.2609168241939198
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,22,25,37,82,3,18,31,38,82,0,3,2,2,5,0,3,2,2,10,0,0.43167111358943866,0.3003083436632722,0.26802054274728915
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,42,45,22,126,0,25,23,28,75,1,17,14,14,63,0,11,14,14,36,0,0.7043415982666087,0.17316082299534757,0.1224975787380438
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,33,27,20,102,0,34,33,21,127,0,7,11,20,42,0,22,20,11,55,0,0.22144881174588574,0.29190675701823215,0.48664443123588214
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,13,14,41,70,2,29,26,24,97,1,8,10,16,26,0,14,16,10,44,1,0.1840997478816619,0.30792052713247925,0.5079797249858589
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,24,18,28,59,0,18,21,33,64,3,4,4,5,17,0,7,5,4,25,0,0.4894640286791708,0.20545372935045106,0.30508224197037814
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,48,40,13,111,0,24,23,31,74,1,20,16,6,81,0,8,6,16,33,1,0.7341854650964903,0.1592173677161915,0.1065971671873182
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,21,27,33,75,1,25,27,36,75,2,14,10,9,34,2,8,9,10,42,2,0.5343740401851695,0.22193403431980735,0.24369192549502317
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,42,47,23,127,0,41,42,23,113,3,15,19,17,72,1,12,17,19,42,2,0.5442215614276368,0.16940691634584942,0.2863715222265138
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,36,32,22,109,1,19,18,23,59,0,19,16,10,85,0,7,10,16,49,0,0.5984601519270081,0.24930431762333213,0.15223553044965982
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,30,24,22,97,1,25,25,24,61,0,13,7,8,42,2,13,8,7,33,1,0.49491013817507595,0.27695103810272015,0.22813882372220387
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,16,26,43,83,0,22,25,35,74,1,1,4,5,8,0,4,5,4,8,0,0.44863226631454317,0.23388502351738608,0.31748271016807067
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,41,45,21,99,1,19,32,38,83,0,20,17,6,58,1,2,6,17,21,1,0.7168971948195898,0.1673028931838637,0.11579991199654663
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,23,26,36,82,3,36,35,20,127,0,1,2,6,5,1,10,6,2,31,0,0.1646516578804381,0.2934157844489481,0.5419325576706138
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,30,28,23,98,1,27,23,23,96,2,15,12,11,38,0,12,11,12,48,0,0.4160665139923322,0.280605863106257,0.3033276229014108
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,40,40,22,112,3,26,22,29,61,0,8,13,8,38,0,5,8,13,23,0,0.7052244972698993,0.1979474228056356,0.09682807992446507
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,18,18,24,55,0,21,25,32,71,1,12,11,9,36,0,6,9,11,32,0,0.445142678176903,0.248419367561074,0.306437954262023
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,15,19,37,59,3,44,47,22,119,0,6,6,15,27,1,21,15,6,67,0,0.1192769398440122,0.24485647770803853,0.6358665824479491
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,27,26,24,60,0,14,16,41,72,2,7,5,9,38,0,10,9,5,38,0,0.599711494585666,0.20361519663456235,0.19667330877977163
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,22,24,35,74,2,39,32,20,119,1,7,11,18,31,0,19,18,11,66,2,0.1746699505354601,0.26724069445297466,0.5580893550115652
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,24,27,34,76,1,43,45,19,104,1,0,1,7,10,0,9,7,1,14,0,0.22575028365611002,0.19482744907803282,0.5794222672658571
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,16,30,39,83,0,13,22,45,82,0,7,8,10,25,0,10,10,8,33,1,0.5099475208685967,0.2630550839817461,0.2269973951496572
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,24,24,33,73,1,23,25,36,77,3,6,3,3,8,0,3,3,3,9,1,0.5230310912654074,0.2076409846291907,0.2693279241054019
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,39,38,19,127,0,50,43,14,111,0,8,13,21,60,1,17,21,13,55,1,0.3648041380023124,0.23576063552496354,0.39943522647272406
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,23,22,31,61,0,24,19,25,94,2,3,2,5,6,0,6,5,2,21,0,0.31776004471488956,0.2385686510226044,0.443671304262506
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,13,17,44,72,2,25,29,34,82,2,0,1,6,4,0,3,6,1,10,0,0.33240454815113263,0.26579948226900685,0.40179596957986063
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,21,24,31,70,1,49,42,15,109,0,7,9,22,36,2,22,22,9,61,1,0.16278808945917975,0.22215720391957036,0.6150547066212498
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,15,19,37,60,3,24,24,32,74,1,16,10,8,40,2,10,8,10,54,3,0.38021444456528863,0.31527108432912926,0.3045144711055821
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,15,23,45,85,0,41,44,22,101,1,16,15,16,41,0,13,16,15,64,1,0.1945869110177265,0.21065111326011962,0.5947619757221538
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,42,39,14,124,0,29,28,24,64,0,15,13,9,66,0,9,9,13,38,1,0.6934056657919544,0.18178445118815123,0.12480988301989435
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,22,23,36,73,3,19,17,22,50,0,6,4,4,11,0,3,4,4,19,0,0.4462059198597659,0.30114077531676364,0.2526533048234705
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,22,23,35,69,3,16,30,37,82,0,10,10,9,33,2,10,9,10,26,2,0.38541705770944074,0.31763032449139356,0.2969526177991657
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,30,28,23,96,1,42,41,22,110,4,10,9,12,33,1,16,12,9,67,0,0.34537371030934794,0.20646129578514746,0.4481649939055046
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,39,31,19,120,1,44,48,23,131,0,22,15,9,40,1,7,9,15,52,2,0.3237832651557943,0.2791357394017123,0.39708099544249337
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,25,29,34,85,2,22,22,35,77,2,3,3,3,11,0,3,3,3,10,0,0.5489079985698275,0.2326247954184913,0.21846720601168124
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,16,30,39,79,0,32,31,22,94,1,10,9,14,37,0,13,14,9,42,2,0.2908265479053155,0.23593916866486864,0.47323428342981594
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,42,45,21,128,0,12,22,49,79,0,20,20,11,83,1,8,11,20,51,0,0.7914905557901853,0.1504753963698629,0.058034047839951794
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,39,39,25,111,4,44,42,13,131,0,18,24,16,76,0,12,16,24,54,2,0.267789510532054,0.3171626615261717,0.4150478279417743
