Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10
2019-08-31,Leicester,Bournemouth,3,1,H,P Bankes,5,2,0,0,27,28,27,87,4,30,31,32,84,1,5,5,8,26,1,11,8,5,21,1
2019-08-31,Man City,Brighton,4,0,H,J Moss,6,2,0,0,51,56,12,143,0,25,23,29,56,3,9,7,1,19,0,0,1,7,6,0
2019-08-31,Newcastle,Watford,1,1,D,G Scott,5,3,0,0,19,18,26,70,2,21,21,31,74,2,7,7,11,19,0,13,11,7,32,0
2019-08-31,West Ham,Norwich,2,0,H,P Tierney,8,3,0,0,28,30,33,91,1,14,21,40,71,0,9,9,8,36,0,6,8,9,39,0
2019-08-31,Burnley,Liverpool,0,3,A,C Kavanagh,2,7,0,0,16,21,37,61,0,54,47,9,123,1,4,6,19,27,0,22,19,6,71,0
2019-09-01,Everton,Wolves,3,2,H,A Taylor,6,5,0,1,28,25,24,86,3,25,21,24,86,0,14,12,7,75,1,8,7,12,40,1
2019-09-01,Arsenal,Tottenham,2,2,D,M Atkinson,8,9,0,0,43,40,24,96,0,43,40,24,101,1,13,13,12,39,1,13,12,13,59,1
2019-09-14,Liverpool,Newcastle,3,1,H,A Marriner,9,1,0,0,54,46,9,119,1,17,16,27,69,2,16,18,10,53,0,10,10,18,27,6
2019-09-14,Brighton,Burnley,1,1,D,M Oliver,5,1,0,0,25,23,29,57,3,16,20,38,59,0,2,0,1,4,0,5,1,0,14,0
2019-09-14,Man United,Leicester,1,0,H,M Atkinson,5,3,0,0,31,35,30,118,2,30,27,23,83,4,21,22,12,65,1,6,12,22,32,2
2019-09-14,Sheffield United,Southampton,0,1,A,L Mason,4,7,1,0,20,20,31,91,1,13,17,36,86,2,0,0,0,0,0,0,0,0,0,0
2019-09-14,Tottenham,Crystal Palace,4,0,H,C Pawson,5,6,0,0,41,37,22,104,1,19,16,25,78,1,25,12,3,46,0,4,3,12,33,0
2019-09-14,Wolves,Chelsea,2,5,A,G Scott,4,6,0,0,25,21,24,84,1,39,39,22,115,0,6,6,24,38,0,21,24,6,76,0
2019-09-14,Norwich,Man City,3,2,H,K Friend,3,8,0,0,14,21,39,71,0,51,59,12,147,0,6,12,30,40,2,21,30,12,87,1
2019-09-15,Bournemouth,Everton,3,1,H,P Tierney,6,5,0,0,27,30,34,81,1,31,27,23,85,3,8,13,16,37,1,11,16,13,31,1
2019-09-15,Watford,Arsenal,2,2,D,A Taylor,7,4,0,0,22,22,31,74,2,41,41,26,100,0,6,6,22,31,0,21,22,6,60,0
2019-09-16,Aston Villa,West Ham,0,0,D,M Dean,5,1,0,1,8,13,44,54,4,28,29,32,95,1,15,9,8,52,1,12,8,9,42,0
2019-09-20,Southampton,Bournemouth,1,3,A,C Kavanagh,6,3,0,0,15,18,36,90,2,27,31,35,83,1,12,8,5,29,1,6,5,8,28,0
2019-09-21,Leicester,Tottenham,2,1,H,P Tierney,7,4,0,0,30,26,22,82,4,41,39,21,104,1,9,18,26,44,1,18,26,18,58,0
2019-09-21,Burnley,Norwich,2,0,H,D Coote,6,2,0,0,16,21,39,54,0,17,20,36,69,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,Everton,Sheffield United,0,2,A,S Hooper,3,1,0,0,30,26,24,85,2,19,19,31,92,2,4,3,1,7,0,1,1,3,10,1
2019-09-21,Man City,Watford,8,0,H,M Dean,11,4,0,0,48,59,15,147,0,20,22,33,76,2,23,23,4,63,0,2,4,23,25,0
2019-09-21,Newcastle,Brighton,0,0,D,M Atkinson,4,3,0,0,17,16,28,68,2,26,24,28,62,3,1,0,2,13,0,7,2,0,8,0
2019-09-22,Crystal Palace,Wolves,1,1,D,S Attwell,4,4,0,1,16,14,29,75,1,24,21,27,84,1,0,0,1,4,0,3,1,0,2,0
2019-09-22,West Ham,Man United,2,0,H,A Taylor,6,3,0,0,29,29,28,94,2,31,34,29,117,2,10,9,15,29,1,16,15,9,49,2
2019-09-22,Arsenal,Aston Villa,3,2,H,J Moss,6,9,1,0,42,43,26,101,0,8,13,44,55,4,25,24,6,68,1,4,6,24,34,1
2019-09-22,Chelsea,Liverpool,1,2,A,M Oliver,2,3,0,0,39,41,24,117,0,54,45,10,120,1,14,12,11,38,0,11,11,12,55,0
2019-09-28,Sheffield United,Liverpool,0,1,A,A Taylor,2,4,0,0,22,20,28,92,1,54,45,11,117,1,1,1,5,5,0,4,5,1,11,0
2019-09-28,Aston Villa,Burnley,2,2,D,L Mason,3,3,0,0,8,15,45,62,3,19,22,36,57,0,5,7,5,26,0,5,5,7,23,0
2019-09-28,Bournemouth,West Ham,2,2,D,S Attwell,5,6,0,0,27,32,35,81,1,32,30,26,95,2,11,14,14,43,1,8,14,14,32,1
2019-09-28,Chelsea,Brighton,2,0,H,C Kavanagh,10,1,0,0,36,39,24,108,0,24,21,26,62,3,6,6,0,18,0,0,0,6,4,0
2019-09-28,Crystal Palace,Norwich,2,0,H,J Moss,3,3,0,0,17,15,28,77,0,17,20,35,69,0,9,9,7,38,0,6,7,9,36,1
2019-09-28,Tottenham,Southampton,2,1,H,G Scott,4,6,1,0,38,37,22,97,1,15,18,37,92,2,23,24,12,52,0,5,12,24,37,1
2019-09-28,Wolves,Watford,2,0,H,P Tierney,2,5,0,0,25,22,26,85,2,17,19,40,74,2,0,0,2,1,0,3,2,0,3,0
2019-09-28,Everton,Man City,1,3,A,M Oliver,8,9,0,0,27,24,25,81,2,48,61,14,144,0,7,11,15,27,1,19,15,11,54,1
2019-09-29,Leicester,Newcastle,5,0,H,C Pawson,5,0,0,1,30,26,23,87,3,17,16,28,66,1,17,15,9,40,0,11,9,15,39,2
2019-09-30,Man United,Arsenal,1,1,D,K Friend,4,5,0,0,31,32,28,117,2,45,44,25,101,1,16,14,14,41,1,10,14,14,54,0
2019-10-05,Brighton,Tottenham,3,0,H,J Moss,6,3,0,0,24,21,27,61,3,38,36,23,96,2,1,2,5,13,0,7,5,2,21,0
2019-10-05,Burnley,Everton,1,0,H,G Scott,3,2,0,1,20,22,34,58,0,26,23,26,86,1,12,8,11,36,2,12,11,8,64,1
2019-10-05,Liverpool,Leicester,2,1,H,C Kavanagh,8,1,0,0,54,45,11,113,1,30,29,22,87,3,20,18,13,61,0,8,13,18,48,1
2019-10-05,Norwich,Aston Villa,1,5,A,A Madley,5,12,0,0,17,20,35,68,0,6,15,47,62,3,8,9,16,46,0,20,16,9,55,1
2019-10-05,Watford,Sheffield United,0,0,D,A Marriner,2,3,0,0,14,17,41,74,2,19,18,29,86,1,0,0,2,9,1,6,2,0,13,0
2019-10-05,West Ham,Crystal Palace,1,2,A,M Oliver,4,4,0,0,33,31,25,96,2,20,16,26,77,0,18,19,13,45,2,9,13,19,38,2
2019-10-06,Arsenal,Bournemouth,1,0,H,M Atkinson,2,2,0,0,43,42,25,96,1,27,32,35,81,0,16,16,7,33,0,4,7,16,27,1
2019-10-06,Man City,Wolves,0,2,A,C Pawson,2,2,0,0,50,63,14,147,0,27,23,25,85,2,17,18,11,74,1,8,11,18,42,0
2019-10-06,Southampton,Chelsea,1,4,A,P Tierney,3,7,0,0,15,18,37,93,1,36,39,23,115,0,5,10,21,35,1,23,21,10,53,0
2019-10-06,Newcastle,Man United,1,0,H,M Dean,2,3,0,0,17,15,31,64,2,32,33,26,116,2,8,12,22,46,0,20,22,12,62,0
2019-10-19,Everton,West Ham,2,0,H,P Tierney,10,4,0,0,25,22,26,87,2,33,32,26,97,2,17,16,12,46,1,11,12,16,34,0
2019-10-19,Aston Villa,Brighton,2,1,H,D Coote,8,5,0,1,9,20,42,73,3,26,22,25,62,3,0,0,0,0,0,0,0,0,0,0
2019-10-19,Bournemouth,Norwich,0,0,D,L Mason,2,1,0,0,27,32,34,82,0,16,19,38,70,0,3,4,3,10,0,3,3,4,7,0
2019-10-19,Chelsea,Newcastle,1,0,H,A Marriner,8,0,0,0,36,41,24,116,0,20,15,29,64,2,16,20,15,52,1,13,15,20,54,1
2019-10-19,Leicester,Burnley,2,1,H,J Moss,3,4,0,0,30,29,22,83,3,23,23,32,59,0,11,8,5,35,0,8,5,8,21,0
2019-10-19,Tottenham,Watford,1,1,D,C Kavanagh,2,2,0,0,38,35,24,97,2,12,15,40,73,2,20,18,6,50,1,5,6,18,19,1
2019-10-19,Wolves,Southampton,1,1,D,P Bankes,1,5,0,0,27,24,25,81,2,12,17,41,90,1,3,3,6,12,0,6,6,3,26,0
2019-10-19,Crystal Palace,Man City,0,2,A,A Taylor,2,10,0,0,23,18,25,75,0,47,61,15,141,0,4,3,24,20,0,25,24,3,57,0
2019-10-20,Man United,Liverpool,1,1,D,M Atkinson,2,4,0,0,29,31,27,110,1,54,45,11,117,1,18,12,8,26,1,9,8,12,44,1
2019-10-21,Sheffield United,Arsenal,1,0,H,M Dean,2,3,0,0,20,17,27,84,1,43,40,23,87,1,3,1,3,9,0,3,3,1,15,0
2019-10-25,Southampton,Leicester,0,9,A,A Marriner,3,15,1,0,12,16,40,90,1,33,29,19,78,2,10,9,11,54,1,16,11,9,44,0
2019-10-26,Man City,Aston Villa,3,0,H,G Scott,9,5,1,0,47,60,15,142,0,12,21,41,80,3,25,26,6,79,0,4,6,26,34,0
2019-10-26,Brighton,Everton,3,2,H,A Madley,4,6,0,0,25,21,25,63,4,28,23,23,93,2,1,2,6,10,1,7,6,2,12,0
2019-10-26,Watford,Bournemouth,0,0,D,M Dean,3,5,0,0,13,15,39,70,2,25,28,32,79,0,8,9,11,27,1,8,11,9,31,0
2019-10-26,West Ham,Sheffield United,1,1,D,D Coote,4,4,0,0,30,29,27,97,2,20,16,26,81,1,3,1,3,10,0,3,3,1,10,0
2019-10-26,Burnley,Chelsea,2,4,A,M Oliver,5,7,0,0,23,24,33,61,0,36,38,23,117,0,5,8,21,22,0,20,21,8,65,3
2019-10-27,Newcastle,Wolves,1,1,D,K Friend,2,5,1,0,20,14,28,62,2,25,24,26,75,2,10,12,9,49,1,7,9,12,46,0
2019-10-27,Arsenal,Crystal Palace,2,2,D,M Atkinson,6,4,0,0,40,38,23,88,1,20,17,27,75,0,23,20,12,60,0,5,12,20,33,1
2019-10-27,Liverpool,Tottenham,2,1,H,A Taylor,13,4,0,0,52,44,11,111,1,39,35,23,96,2,19,19,11,62,0,7,11,19,40,0
2019-10-27,Norwich,Man United,1,3,A,S Attwell,3,11,0,0,17,19,37,70,0,27,30,27,106,0,9,7,17,38,0,21,17,7,70,0
2019-11-02,Bournemouth,Man United,1,0,H,C Kavanagh,6,4,0,0,26,28,28,79,0,29,32,27,111,0,4,6,13,25,1,16,13,6,38,0
2019-11-02,Arsenal,Wolves,1,1,D,M Oliver,4,8,0,0,38,38,25,89,1,25,24,26,72,2,23,20,4,79,0,2,4,20,36,3
2019-11-02,Aston Villa,Liverpool,1,2,A,J Moss,2,6,0,0,12,20,41,80,3,52,43,12,120,1,8,10,20,40,0,20,20,10,80,0
2019-11-02,Brighton,Norwich,2,0,H,K Friend,5,0,0,0,28,23,25,63,4,17,19,38,71,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,Man City,Southampton,2,1,H,L Mason,4,3,0,0,47,58,15,141,1,12,16,46,92,2,25,27,9,64,1,4,9,27,38,0
2019-11-02,Sheffield United,Burnley,3,0,H,S Hooper,6,0,0,0,21,17,23,83,1,20,22,37,61,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,West Ham,Newcastle,2,3,A,S Attwell,6,9,0,0,30,30,28,100,2,20,15,29,61,3,11,10,13,29,0,17,13,10,50,1
2019-11-02,Watford,Chelsea,1,2,A,A Taylor,3,10,0,0,13,14,38,67,2,38,42,25,118,0,5,12,18,31,1,17,18,12,46,1
2019-11-03,Crystal Palace,Leicester,0,2,A,P Tierney,3,5,0,0,20,19,29,75,0,33,35,18,85,2,13,14,7,42,0,10,7,14,21,2
2019-11-03,Everton,Tottenham,1,1,D,M Atkinson,3,2,0,1,28,25,24,93,2,36,34,24,93,2,4,5,16,27,0,22,16,5,54,0
2019-11-08,Norwich,Watford,0,2,A,A Marriner,5,2,0,1,17,19,39,68,0,13,15,38,66,2,3,4,4,7,0,3,4,4,14,0
2019-11-09,Chelsea,Crystal Palace,2,0,H,M Dean,5,1,0,0,40,43,25,124,0,20,18,29,76,0,18,15,10,66,1,12,10,15,33,1
2019-11-09,Burnley,West Ham,3,0,H,K Friend,12,4,0,0,17,20,39,59,0,27,29,30,103,2,7,13,18,34,2,19,18,13,60,1
2019-11-09,Newcastle,Bournemouth,2,1,H,M Atkinson,9,3,0,0,23,18,29,69,3,26,27,27,80,0,7,6,7,18,0,7,7,6,25,0
2019-11-09,Southampton,Everton,1,2,A,P Tierney,3,5,0,0,12,17,46,89,2,26,23,25,90,2,14,13,12,41,1,14,12,13,32,0
2019-11-09,Tottenham,Sheffield United,1,1,D,G Scott,5,4,0,0,34,33,25,89,3,23,19,22,83,1,3,3,2,14,0,3,2,3,8,0
2019-11-09,Leicester,Arsenal,2,0,H,C Kavanagh,7,1,0,0,33,35,18,85,2,36,37,26,91,1,5,13,21,37,1,23,21,13,73,1
2019-11-10,Man United,Brighton,3,1,H,J Moss,11,2,0,0,29,31,25,111,0,31,25,23,67,4,3,3,4,10,0,6,4,3,9,0
2019-11-10,Wolves,Aston Villa,2,1,H,A Taylor,5,4,0,0,23,23,27,74,2,12,21,39,81,3,6,9,15,42,1,15,15,9,49,0
2019-11-10,Liverpool,Man City,3,1,H,M Oliver,5,3,0,0,54,44,12,120,1,47,58,16,137,1,20,19,16,45,2,8,16,19,33,0
2019-11-23,West Ham,Tottenham,2,3,A,M Oliver,4,6,0,0,27,29,32,103,2,32,33,26,87,3,11,12,15,41,2,17,15,12,55,3
2019-11-23,Arsenal,Southampton,2,2,D,S Attwell,5,6,0,0,33,32,27,85,1,12,18,45,86,2,18,13,12,56,2,9,12,13,43,1
2019-11-23,Bournemouth,Wolves,1,2,A,S Hooper,2,7,1,0,23,24,29,76,0,23,24,28,77,2,0,0,0,0,0,0,0,0,0,0
2019-11-23,Brighton,Leicester,0,2,A,M Dean,0,9,0,0,28,25,26,65,4,36,36,16,90,1,1,1,5,8,0,7,5,1,11,2
2019-11-23,Crystal Palace,Liverpool,1,2,A,K Friend,6,4,0,0,20,18,30,73,0,56,47,13,123,1,13,17,18,40,1,16,18,17,58,1
2019-11-23,Everton,Norwich,0,2,A,A Taylor,7,5,0,0,26,23,25,87,2,16,19,41,73,0,17,17,11,69,0,8,11,17,50,0
2019-11-23,Watford,Burnley,0,3,A,P Tierney,4,5,0,0,16,17,34,66,2,19,22,38,68,0,6,6,7,23,1,9,7,6,23,1
2019-11-23,Man City,Chelsea,2,1,H,M Atkinson,4,2,0,0,46,59,19,138,1,40,42,25,123,0,14,12,10,53,3,14,10,12,32,1
2019-11-24,Sheffield United,Man United,3,3,D,A Marriner,8,5,0,0,24,20,20,83,1,29,31,24,112,0,0,1,4,6,0,6,4,1,25,0
2019-11-25,Aston Villa,Newcastle,2,0,H,L Mason,8,5,0,0,12,22,39,83,3,26,18,27,70,3,5,6,11,36,0,20,11,6,63,1
2019-11-30,Newcastle,Man City,2,2,D,C Kavanagh,3,9,0,0,26,18,28,69,3,46,56,20,132,1,1,4,30,23,1,28,30,4,81,0
2019-11-30,Burnley,Crystal Palace,0,2,A,P Bankes,4,2,0,0,22,25,33,73,0,20,19,30,76,0,10,8,8,21,0,10,8,8,33,0
2019-11-30,Chelsea,West Ham,0,1,A,J Moss,6,4,0,0,39,41,25,119,0,27,31,34,103,2,16,11,8,54,1,10,8,11,27,0
2019-11-30,Liverpool,Brighton,2,1,H,M Atkinson,7,5,1,0,56,48,14,125,1,25,24,28,63,4,9,10,1,25,0,0,1,10,5,0
2019-11-30,Tottenham,Bournemouth,3,2,H,L Mason,5,6,0,0,32,35,28,91,3,22,25,31,76,1,16,17,2,49,0,1,2,17,9,0
2019-11-30,Southampton,Watford,2,1,H,M Oliver,6,3,0,0,12,20,47,88,2,13,15,37,67,2,10,10,9,38,0,7,9,10,19,1
2019-12-01,Norwich,Arsenal,2,2,D,P Tierney,8,7,0,0,16,20,41,77,0,31,31,28,84,1,5,10,24,40,0,23,24,10,96,0
2019-12-01,Wolves,Sheffield United,1,1,D,D Coote,3,4,0,0,26,26,27,83,2,25,23,22,87,1,0,0,0,0,0,0,0,0,0,0
2019-12-01,Leicester,Everton,2,1,H,G Scott,6,3,0,0,39,37,13,97,1,23,21,27,90,2,12,17,18,36,1,15,18,17,43,1
2019-12-01,Man United,Aston Villa,2,2,D,C Pawson,6,3,0,0,29,32,25,113,0,15,24,38,89,3,28,24,5,66,0,1,5,24,34,1
2019-12-03,Crystal Palace,Bournemouth,1,0,H,A Taylor,2,3,1,0,22,19,28,75,0,19,24,34,77,1,7,9,9,28,0,10,9,9,28,0
2019-12-03,Burnley,Man City,1,4,A,J Moss,2,8,0,0,22,25,31,76,0,44,57,22,135,1,6,10,24,29,0,18,24,10,68,1
2019-12-04,Chelsea,Aston Villa,2,1,H,C Kavanagh,9,3,0,0,36,37,26,117,0,16,26,36,88,2,24,28,9,69,3,6,9,28,39,2
2019-12-04,Leicester,Watford,2,0,H,C Pawson,6,1,0,0,41,38,13,96,1,10,13,39,64,2,15,12,5,33,0,6,5,12,22,1
2019-12-04,Man United,Tottenham,2,1,H,P Tierney,7,5,0,0,27,32,26,109,0,35,38,29,95,3,13,8,12,34,0,16,12,8,47,0
2019-12-04,Southampton,Norwich,2,1,H,K Friend,5,3,0,0,14,22,48,90,2,14,19,41,79,0,11,13,10,45,1,11,10,13,31,1
2019-12-04,Wolves,West Ham,2,0,H,A Marriner,7,3,0,0,27,27,27,79,2,29,31,33,104,1,7,5,6,36,0,7,6,5,39,0
2019-12-04,Liverpool,Everton,5,2,H,M Dean,5,4,0,0,56,46,14,125,2,23,21,27,87,2,20,16,4,59,0,5,4,16,25,1
2019-12-05,Sheffield United,Newcastle,0,2,A,S Attwell,6,4,0,0,26,23,21,80,1,26,20,30,72,3,3,2,2,17,0,3,2,2,6,0
2019-12-05,Arsenal,Brighton,1,2,A,G Scott,5,9,0,0,31,31,28,89,1,22,24,30,67,4,3,3,2,19,0,3,2,3,7,0
2019-12-07,Everton,Chelsea,3,1,H,C Pawson,7,4,0,0,20,20,31,88,2,36,36,26,120,0,6,9,22,31,1,21,22,9,65,0
2019-12-07,Bournemouth,Liverpool,0,3,A,C Kavanagh,0,9,0,0,19,23,33,73,1,58,50,15,126,2,4,7,19,22,0,16,19,7,37,0
2019-12-07,Tottenham,Burnley,5,0,H,K Friend,7,1,0,0,32,36,29,92,3,22,24,31,75,0,17,17,7,60,0,5,7,17,37,0
2019-12-07,Watford,Crystal Palace,0,0,D,M Atkinson,3,0,0,0,10,13,40,64,2,25,19,25,75,1,8,6,7,21,1,11,7,6,22,0
2019-12-07,Man City,Man United,1,2,A,A Taylor,5,7,0,0,44,55,22,135,1,27,32,26,108,0,17,15,11,46,0,11,11,15,31,2
2019-12-08,Aston Villa,Leicester,1,4,A,M Oliver,2,8,0,0,16,26,36,90,2,41,39,13,97,1,15,17,12,61,2,12,12,17,48,3
2019-12-08,Newcastle,Southampton,2,1,H,D Coote,6,4,0,0,26,21,30,74,3,17,23,43,89,2,10,14,20,36,0,16,20,14,50,0
2019-12-08,Norwich,Sheffield United,1,2,A,S Hooper,4,3,0,0,14,20,42,78,0,23,20,23,81,1,0,0,0,0,0,0,0,0,0,0
2019-12-08,Brighton,Wolves,2,2,D,J Moss,4,5,0,0,25,25,28,73,4,30,27,24,79,2,3,1,0,1,0,0,0,1,7,0
2019-12-09,West Ham,Arsenal,1,3,A,M Dean,4,3,0,0,26,27,33,97,1,30,31,29,90,1,5,10,26,32,0,23,26,10,75,0
2019-12-14,Liverpool,Watford,2,0,H,A Marriner,6,2,0,0,58,51,15,128,2,10,12,39,61,2,22,25,7,79,1,4,7,25,32,0
2019-12-14,Burnley,Newcastle,1,0,H,T Robinson,4,0,0,0,21,24,36,75,0,26,21,30,74,3,6,7,7,17,0,6,7,7,20,0
2019-12-14,Chelsea,Bournemouth,0,1,A,G Scott,5,2,0,0,35,37,29,120,0,19,22,34,69,1,15,13,6,35,0,6,6,13,20,0
2019-12-14,Leicester,Norwich,1,1,D,A Madley,5,3,0,0,43,43,14,100,1,14,21,41,76,0,6,3,1,8,0,0,1,3,3,0
2019-12-14,Sheffield United,Aston Villa,2,0,H,P Bankes,3,0,0,0,26,22,22,81,1,16,27,39,91,2,1,2,5,12,0,4,5,2,16,0
2019-12-14,Southampton,West Ham,0,1,A,M Atkinson,2,4,0,0,16,23,44,89,2,25,27,35,96,1,14,13,14,52,1,14,14,13,34,2
2019-12-15,Man United,Everton,1,1,D,M Oliver,8,3,0,0,30,33,24,114,0,22,23,32,94,2,20,16,9,47,0,8,9,16,41,1
2019-12-15,Wolves,Tottenham,1,2,A,S Attwell,5,5,0,0,30,28,25,79,2,32,40,29,97,3,8,11,19,47,1,17,19,11,86,0
2019-12-15,Arsenal,Man City,0,3,A,P Tierney,1,7,0,0,32,33,29,90,1,41,53,23,135,1,10,13,18,34,0,16,18,13,53,0
2019-12-16,Crystal Palace,Brighton,1,1,D,C Pawson,4,10,0,0,26,19,24,71,1,26,26,28,74,3,4,4,5,17,0,4,5,4,10,1
2019-12-21,Everton,Arsenal,0,0,D,K Friend,0,2,0,0,20,23,33,89,2,29,31,31,87,1,7,12,24,41,3,22,24,12,58,1
2019-12-21,Aston Villa,Southampton,1,3,A,C Pawson,6,8,0,0,16,25,37,84,2,16,21,42,83,2,12,14,21,42,0,15,21,14,56,0
2019-12-21,Bournemouth,Burnley,0,1,A,M Atkinson,0,1,0,0,22,22,32,66,1,24,24,34,75,0,6,7,11,22,0,9,11,7,23,0
2019-12-21,Brighton,Sheffield United,0,1,A,R Jones,2,2,0,0,26,26,28,81,3,28,23,21,74,1,0,0,0,0,0,0,0,0,0,0
2019-12-21,Newcastle,Crystal Palace,1,0,H,S Hooper,3,4,0,0,23,19,30,71,3,26,20,25,73,1,17,12,10,48,0,8,10,12,39,0
2019-12-21,Norwich,Wolves,1,2,A,P Bankes,7,4,0,0,15,22,41,76,0,30,29,25,81,2,4,4,3,25,1,1,3,4,15,0
2019-12-21,Man City,Leicester,3,1,H,M Dean,12,2,0,0,41,52,23,136,1,43,43,14,102,0,17,16,13,55,0,11,13,16,34,0
2019-12-22,Watford,Man United,2,0,H,L Mason,3,8,0,0,10,12,38,62,2,30,34,25,117,0,3,8,19,35,0,24,19,8,56,1
2019-12-22,Tottenham,Chelsea,0,2,A,A Taylor,1,3,1,0,32,39,29,93,3,35,36,27,123,0,14,17,18,51,1,14,18,17,40,0
2019-12-26,Tottenham,Brighton,2,1,H,G Scott,5,5,0,0,32,37,27,88,3,23,24,28,77,3,7,5,5,24,0,4,5,5,19,0
2019-12-26,Aston Villa,Norwich,1,0,H,C Kavanagh,2,6,0,0,16,24,37,88,1,15,23,42,81,0,22,21,10,58,1,7,10,21,48,0
2019-12-26,Bournemouth,Arsenal,1,1,D,S Attwell,4,2,0,0,22,21,30,65,1,27,27,29,82,1,4,7,17,29,1,19,17,7,35,0
2019-12-26,Chelsea,Southampton,0,2,A,J Moss,3,3,0,0,35,36,27,117,0,18,22,41,85,2,23,22,11,55,0,5,11,22,36,1
2019-12-26,Crystal Palace,West Ham,2,1,H,A Marriner,4,2,0,0,23,18,26,68,1,28,28,31,99,1,9,14,20,39,2,18,20,14,45,2
2019-12-26,Everton,Burnley,1,0,H,A Taylor,5,0,0,0,21,23,32,86,2,27,25,32,76,0,12,11,9,66,2,15,9,11,39,2
2019-12-26,Sheffield United,Watford,1,1,D,D Coote,4,2,0,0,28,23,21,70,1,13,14,36,65,1,7,2,0,16,0,1,0,2,11,1
2019-12-26,Man United,Newcastle,4,1,H,K Friend,10,2,0,0,29,32,25,120,0,26,20,27,70,3,17,18,10,55,0,11,10,18,37,0
2019-12-26,Leicester,Liverpool,0,4,A,M Oliver,0,6,0,0,40,42,17,101,0,58,50,15,127,1,7,14,20,40,1,22,20,14,57,0
2019-12-27,Wolves,Man City,3,2,H,M Atkinson,8,3,0,1,33,30,24,81,2,41,52,23,142,1,11,13,18,44,0,17,18,13,76,1
2019-12-28,Brighton,Bournemouth,2,0,H,P Tierney,6,2,0,0,20,22,29,79,2,20,20,30,67,1,1,3,4,8,0,4,4,3,11,0
2019-12-28,Newcastle,Everton,1,2,A,L Mason,5,9,0,0,25,20,30,67,3,23,23,31,88,2,4,7,20,45,3,25,20,7,52,0
2019-12-28,Southampton,Crystal Palace,1,1,D,A Madley,5,2,0,0,21,23,38,83,2,26,19,24,67,1,21,16,9,45,0,9,9,16,37,0
2019-12-28,Watford,Aston Villa,3,0,H,S Hooper,6,2,1,0,14,14,35,60,1,18,25,37,90,1,7,6,6,23,0,4,6,6,18,1
2019-12-28,Norwich,Tottenham,2,2,D,K Friend,2,7,0,0,12,19,41,81,0,32,36,27,85,3,9,5,15,37,0,18,15,5,74,1
2019-12-28,West Ham,Leicester,1,2,A,D Coote,4,8,0,0,25,26,33,97,1,39,41,20,96,0,12,13,12,45,2,15,12,13,42,1
2019-12-28,Burnley,Man United,0,2,A,M Dean,1,5,0,0,27,24,30,70,0,31,34,24,123,0,6,4,13,20,0,18,13,4,63,2
2019-12-29,Arsenal,Chelsea,1,2,A,C Pawson,2,4,0,0,27,26,28,80,1,35,35,27,117,0,6,8,19,33,4,21,19,8,59,1
2019-12-29,Liverpool,Wolves,1,0,H,A Taylor,3,2,0,0,58,53,15,130,1,33,31,25,87,2,17,12,3,62,0,5,3,12,32,1
2019-12-29,Man City,Sheffield United,2,0,H,C Kavanagh,4,0,0,0,38,52,25,138,2,29,24,19,72,1,4,1,0,14,0,1,0,1,16,0
2020-01-01,Brighton,Chelsea,1,1,D,S Attwell,5,5,0,0,23,24,28,84,2,35,35,28,116,0,0,0,8,5,0,9,8,0,28,0
2020-01-01,Burnley,Aston Villa,1,2,A,M Oliver,1,6,0,0,24,23,32,67,0,18,25,36,90,1,6,7,9,26,0,6,9,7,29,0
2020-01-01,Newcastle,Leicester,0,3,A,M Atkinson,2,10,0,0,25,20,30,68,2,42,43,19,101,0,10,9,20,36,3,19,20,9,41,0
2020-01-01,Southampton,Tottenham,1,0,H,M Dean,3,5,0,0,22,24,38,87,2,30,36,29,90,3,5,11,23,39,1,23,23,11,50,1
2020-01-01,Watford,Wolves,2,1,H,A Madley,3,4,1,0,16,15,33,63,2,30,29,25,83,2,3,2,2,8,0,3,2,2,3,0
2020-01-01,Man City,Everton,2,1,H,A Marriner,7,2,0,0,41,54,23,138,2,25,23,30,92,2,19,15,11,57,1,7,11,15,31,1
2020-01-01,Norwich,Crystal Palace,1,1,D,J Moss,4,3,0,0,13,21,40,81,0,27,18,22,65,1,6,7,11,39,1,12,11,7,41,0
2020-01-01,West Ham,Bournemouth,4,0,H,G Scott,7,2,0,0,22,24,34,90,1,20,20,28,67,1,9,16,16,38,1,12,16,16,48,1
2020-01-01,Arsenal,Man United,2,0,H,C Kavanagh,4,4,0,0,24,26,30,80,1,31,32,23,117,0,10,15,15,54,0,16,15,15,43,1
